E_Ags,E_Ind,E_Clp,E_Ins,E_Agd,ClpClpσ2,ClpIndσ,ClpAgdπ,InsClpσ,ClpIndπ,ClpAgdσ,AgsClpσ,ClpClpπ2,lowest_f
5.189049989810341,3.2239253064524718,9.93204299910211,-6.36157810981969,-1.744848805317749,-3.579437483484386,-6.698890889713301,-0.8339713998658469,0.07891440307431537,-4.420061500659043,-4.041104838179122,0.8522603418513657,-4.99978509609659,0.0023664542695474022
5.663804523650689,-17.755727749013214,10.844898764535007,-1.8309863228858274,11.170638992823521,-2.7267783352023356,-8.486925016154046,8.260645270921525,-0.9122547652240246,-2.8071793218094943,-9.956183268192586,-1.0811564688781607,-4.500663060838604,0.0014127363491484198
5.709197822029579,-16.906302757867284,11.805288307092736,-2.132535690588444,10.160299201318946,-2.831884293995766,8.496443352991996,7.529319844518656,1.2760015914365523,-3.2698721900960743,-9.91284858897574,1.159969715710208,-4.999969090974847,0.0014129573024442672
5.643976567256656,-18.979098376574953,11.5925611871802,-2.0000360557615,9.318883303651381,-2.883732079515519,9.094477867262215,7.370894008864774,1.1348078771750796,-3.832424837639707,-9.466599666143157,1.1152002191285575,-4.942153568585081,0.0014061858884867587
